sumo_id,from,to,priority,type,speed,lanes_x,allow,disallow,shape,osmid,has_traffic_light,highway,maxspeed,lanes_y,length
394446873#0,418610140,3974569750,12,highway.primary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2924.68, 1765.35), (2959.11, 1833.87), (2974.79, 1871.82), (2987.36, 1921.91)]",394446873.0,0,primary,50,2,169.38871778460887
394446873#1,3974569750,2471405414,12,highway.primary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,394446873.0,0,primary,50,2,
394446873#2,2471405414,418610143,12,highway.primary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,394446873.0,0,primary,50,2,
394446874#0,1766515560,418610137,12,highway.primary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2616.12, 1401.48), (2683.3, 1484.06), (2714.48, 1519.37), (2725.2, 1531.5)]",394446874.0,0,primary,50,2,169.7489895047531
394446876#0,3974576096,5326376767,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4439.99, 2549.62), (4446.95, 2561.18), (4458.17, 2574.9), (4463.66, 2580.65)]",394446876.0,0,residential,,,39.16715331665527
394446876#1,5326376767,429655331,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4463.66, 2580.65), (4484.05, 2599.77), (4488.43, 2607.03), (4488.68, 2614.16)]",394446876.0,0,residential,,,43.565514726705004
394456356#0,430957314,9719060110,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4536.93, 2987.69), (4536.75, 2994.36), (4536.4, 3012.19), (4533.99, 3036.68)]",394456356.0,0,residential,50,2,49.11415858357354
394456356#1,9719060110,430957521,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4533.99, 3036.68), (4526.9, 3108.6), (4440.4, 3202.34), (4365.66, 3220.13)]",394456356.0,0,residential,50,2,276.6483987861364
394456359#0,423411199,3974640351,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2979.24, 3742.97), (2976.18, 3746.76), (2962.07, 3753.53)]",394456359.0,0,residential,,,20.52118857536582
394456359#1,3974640351,3974640348,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2962.07, 3753.53), (2963.34, 3737.29), (2968.88, 3731.19)]",394456359.0,0,residential,,,24.529825275514938
394456360,3974640351,3974640357,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2962.07, 3753.53), (2946.76, 3814.85), (2943.68, 3830.08), (2949.82, 3856.58), (2948.77, 3867.6)]",394456360.0,0,residential,,,117.01260295787971
394456375,3974640293,429503790,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,394456375.0,0,residential,,,
394456376,1697857753,1697857752,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4221.58, 3068.89), (4215.48, 3041.14), (4209.9, 3012.94), (4210.41, 3007.03)]",394456376.0,0,residential,,,63.09126880260976
394456377,431337530,431339383,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4917.19, 2704.49), (4922.06, 2706.65), (4926.68, 2707.72), (4937.39, 2709.46), (4946.54, 2711.13), (4971.57, 2715.78), (4981.71, 2717.15), (4991.99, 2717.82), (5005.09, 2717.11), (5393.06, 2680.61), (5413.75, 2677.0), (5421.43, 2675.04), (5427.69, 2672.95), (5432.81, 2670.95), (5438.43, 2668.25), (5443.75, 2664.29), (5447.55, 2660.26), (5451.07, 2655.94), (5453.82, 2651.21), (5456.01, 2646.34), (5457.9, 2640.75), (5464.29, 2610.18), (5486.88, 2358.94), (5491.38, 2341.92), (5524.55, 2285.84), (5532.82, 2277.67), (5542.35, 2271.4), (5553.13, 2267.02), (5572.15, 2262.05)]",394456377.0,0,tertiary,,,981.3031508197021
394456378,621159240,1697857756,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4272.46, 2938.5), (4265.83, 2936.16), (4219.11, 2919.94), (4212.42, 2910.96)]",394456378.0,0,secondary,,,67.68438608718574
394456379,429653976,430957314,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,,394456379.0,0,secondary,,,
394456380,430912815,430901995,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,394456380.0,0,residential,,,
394456381,423353694,621155637,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4101.0, 2768.04), (4115.23, 2794.64), (4134.0, 2785.61)]",394456381.0,0,residential,,,50.99624050237081
394456384,3974640320,3974640336,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3475.68, 3107.51), (3495.8, 3192.32), (3495.97, 3198.36)]",394456384.0,0,track,,,93.20632080312681
394456385#0,3974640266,4530855189,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,394456385.0,0,residential,,,
394456385#1,4530855189,3974640274,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3612.26, 2308.67), (3570.69, 2339.37), (3559.49, 2337.83), (3548.23, 2335.58), (3539.59, 2334.74), (3532.7, 2340.16)]",394456385.0,0,residential,,,91.91245594305225
394456402#0,1687124677,9442763201,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3300.11, 4212.96), (3311.23, 4202.64), (3332.04, 4170.18)]",394456402.0,0,residential,,,53.728768297289534
394456402#1,9442763201,1687124747,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3332.04, 4170.18), (3356.52, 4131.99), (3357.96, 4124.86)]",394456402.0,0,residential,,,52.636351216830704
394456408#0,1222774761,4314812339,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3826.52, 739.84), (3828.68, 747.83), (3855.67, 847.9), (3917.26, 1076.21), (3943.38, 1115.61)]",394456408.0,0,unclassified,,,395.6659180266794
394456408#1,4314812339,4103049473,4,highway.unclassified,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3943.38, 1115.61), (3961.81, 1143.4), (3964.61, 1147.48)]",394456408.0,0,unclassified,,,38.29427276825619
394459768,3974700315,3974700323,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(5157.77, 3112.6), (5153.75, 3200.71), (5157.47, 3215.01)]",394459768.0,0,residential,,,102.97759805010168
394459769#0,3974700337,3974700345,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(5265.52, 3717.57), (5270.63, 3715.18), (5277.56, 3715.98), (5333.35, 3745.81), (5401.4, 3794.54)]",394459769.0,0,residential,,,159.57982956863964
394459769#1,3974700345,1532578485,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(5401.4, 3794.54), (5429.59, 3831.37), (5434.53, 3842.09), (5436.25, 3849.65), (5432.36, 3858.99)]",394459769.0,0,residential,,,76.05458145815113
394459774,3974700330,3974700326,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(5502.66, 3370.68), (5420.83, 3352.94), (5322.91, 3295.93), (5319.36, 3295.92), (5316.05, 3299.48)]",394459774.0,0,residential,,,205.44886756159488
394700695#0,2513116124,1037893368,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4759.67, 4255.73), (4764.27, 4267.63), (4948.42, 4522.47)]",394700695.0,0,tertiary,,,327.16972493608057
394700695#1,1037893368,2513116208,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4948.42, 4522.47), (5030.58, 4636.73), (5116.74, 4727.0), (5168.49, 4780.56), (5355.48, 5055.11)]",394700695.0,0,tertiary,,,672.1766376922228
394700695#2,2513116208,3976679088,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(5355.48, 5055.11), (5357.71, 5058.25), (5584.08, 5460.53), (6096.02, 6370.45), (6379.27, 6873.98), (6409.02, 6939.13), (6421.2, 6985.65), (6431.63, 7068.96), (6454.24, 7238.85), (6469.75, 7304.09), (6511.09, 7537.91), (6513.68, 7587.0), (6491.73, 7908.68), (6485.57, 8046.29), (6483.81, 8073.17), (6479.82, 8134.12), (6475.88, 8161.92), (6467.61, 8199.53), (6444.05, 8302.47), (6422.56, 8505.86), (6419.39, 8546.63), (6418.84, 8553.82), (6405.56, 8690.42), (6403.42, 8768.73), (6407.27, 8854.78), (6418.02, 8976.31), (6421.89, 9052.27)]",394700695.0,0,tertiary,,,4288.739330308264
39820656#0,429517170,8010582536,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,,39820656.0,0,tertiary,,,
39820656#1,8010582536,477356677,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,,39820656.0,0,tertiary,,,
39820657#0,477356677,2511985636,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,,39820657.0,0,tertiary,,,
39820657#1,2511985636,429517160,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,,39820657.0,0,tertiary,,,
39820658#0,2025263890,4980006031,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,,39820658.0,0,tertiary,,,
39820658#1,4980006031,8010592968,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,,39820658.0,0,tertiary,,,
39820658#2,8010592968,3974576094,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,,39820658.0,0,tertiary,,,
39820659#0,431334400,8010600329,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,39820659.0,0,residential,,,
39820659#1,8010600329,2510773376,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4314.99, 2424.48), (4338.25, 2432.44), (4371.83, 2441.78), (4412.62, 2453.99), (4418.23, 2455.67)]",39820659.0,0,residential,,,107.87346574762233
39820659#2,2510773376,2510773414,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4418.23, 2455.67), (4436.53, 2461.14), (4493.08, 2490.3), (4515.7, 2507.71)]",39820659.0,0,residential,,,111.2697738938179
39820659#3,2510773414,477356691,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4515.7, 2507.71), (4526.48, 2516.0), (4547.43, 2542.42), (4572.94, 2584.55), (4593.79, 2618.26), (4630.07, 2631.41)]",39820659.0,0,residential,,,174.79516477551886
39820661#0,429498763,429514241,10,highway.tertiary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3676.37, 2827.28), (3684.92, 2827.24), (3706.7, 2813.92)]",39820661.0,0,tertiary,50,,34.08028745554477
39820661#1,429514241,429483728,10,highway.tertiary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3706.7, 2813.92), (3709.42, 2811.75), (3721.87, 2798.49), (3730.07, 2790.29), (3744.67, 2777.65), (3750.3, 2773.33)]",39820661.0,0,tertiary,50,,59.67265522787827
39820663#0,2511999100,2511999135,10,highway.tertiary,22.22,2,,tram rail_urban rail rail_electric rail_fast ship,"[(2788.2, 1499.81), (2755.49, 1532.25)]",39820663.0,0,tertiary,,,46.0684024033828
39820663#1,2511999135,2511999113,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(2754.37, 1531.11), (2743.86, 1536.4), (2738.78, 1538.1), (2731.97, 1539.1)]",39820663.0,0,tertiary,,,24.006163288208207
39820664#1,429477758,2085837088,12,highway.primary,27.78,2,,tram rail_urban rail rail_electric rail_fast ship,"[(3463.47, 2282.03), (3456.94, 2285.35), (3449.8, 2287.03), (3442.48, 2286.98)]",39820664.0,0,primary,,2,21.980679297647665
39820664#10,429477778,429477758,12,highway.primary,27.78,2,,tram rail_urban rail rail_electric rail_fast ship,"[(3476.75, 2260.69), (3474.42, 2268.98), (3469.87, 2276.27), (3463.47, 2282.03)]",39820664.0,0,primary,,2,25.814937457187114
39820664#2,2085837088,429477763,12,highway.primary,27.78,2,,tram rail_urban rail rail_electric rail_fast ship,"[(3442.48, 2286.98), (3433.71, 2284.5), (3426.06, 2279.58), (3420.2, 2272.64)]",39820664.0,0,primary,,2,27.292577035145342
39820664#3,429477763,2511999104,12,highway.primary,27.78,2,,tram rail_urban rail rail_electric rail_fast ship,"[(3420.2, 2272.64), (3417.43, 2266.81), (3415.93, 2260.55)]",39820664.0,0,primary,,2,12.89179962443507
39820664#4,2511999104,703891107,12,highway.primary,27.78,2,,tram rail_urban rail rail_electric rail_fast ship,"[(3415.93, 2260.55), (3415.83, 2253.6), (3417.31, 2246.8)]",39820664.0,0,primary,,2,13.909914743015403
39820664#5,703891107,429477767,12,highway.primary,27.78,2,,tram rail_urban rail rail_electric rail_fast ship,,39820664.0,0,primary,,2,
39820664#6,429477767,429477769,12,highway.primary,27.78,2,,tram rail_urban rail rail_electric rail_fast ship,"[(3421.81, 2238.3), (3426.91, 2232.98), (3433.13, 2229.05)]",39820664.0,0,primary,,2,14.727228256073468
39820664#7,429477769,429477773,12,highway.primary,27.78,2,,tram rail_urban rail rail_electric rail_fast ship,"[(3433.13, 2229.05), (3440.82, 2226.56), (3448.88, 2226.16), (3456.77, 2227.88)]",39820664.0,0,primary,,2,24.228302402033034
39820664#8,429477773,429477775,12,highway.primary,27.78,2,,tram rail_urban rail rail_electric rail_fast ship,"[(3456.77, 2227.88), (3465.26, 2232.56), (3471.85, 2239.64)]",39820664.0,0,primary,,2,19.366814699507728
39820664#9,429477775,429477778,12,highway.primary,27.78,2,,tram rail_urban rail rail_electric rail_fast ship,"[(3471.85, 2239.64), (3475.18, 2246.19), (3476.84, 2253.36), (3476.75, 2260.69)]",39820664.0,0,primary,,2,22.03809007667232
406203418#0,418610143,2511999098,12,highway.primary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3016.33, 2055.93), (3023.41, 2064.07), (3025.54, 2067.17), (3027.5, 2069.37), (3030.24, 2071.4)]",406203418.0,0,primary,50,1,20.905984978947743
406203418#1,2511999098,2085838096,12,highway.primary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3030.24, 2071.4), (3033.59, 2073.16), (3037.26, 2074.53), (3041.78, 2075.71)]",406203418.0,0,primary,50,1,12.373050351988475
406210869#0,621155613,429653581,10,highway.tertiary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4139.3, 2894.06), (4133.92, 2891.07), (4115.09, 2889.62), (4078.42, 2885.65)]",406210869.0,0,tertiary,50,,61.925060316572385
406210869#1,429653581,429653579,10,highway.tertiary,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4078.42, 2885.65), (4072.74, 2884.46), (4026.45, 2884.22), (3996.11, 2883.0), (3985.8, 2882.23)]",406210869.0,0,tertiary,50,,92.79717259773882
406210870,423436157,423436164,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4646.45, 4061.96), (4654.66, 4068.3), (4664.72, 4084.13), (4671.29, 4088.09), (4680.0, 4090.76)]",406210870.0,0,secondary,,,45.91035649144571
406210871,431084283,423437965,11,highway.secondary,27.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4803.93, 4129.08), (4783.45, 4130.05), (4765.71, 4133.76), (4747.88, 4141.22)]",406210871.0,0,secondary,,,57.95445982208687
406210872,2513116124,423437969,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4758.23, 4256.42), (4723.25, 4179.19), (4712.51, 4170.9)]",406210872.0,0,tertiary,,,98.34980846648205
427935403,4271010204,1687339908,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,427935403.0,0,residential,,,
476687231#0,6333711041,423422155,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,476687231.0,0,residential,,,
476687231#1,423422155,9442787184,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(3966.78, 3684.75), (4009.75, 3665.98), (4033.0, 3653.58)]",476687231.0,0,residential,,,73.24065791818224
476687231#2,9442787184,430918670,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,476687231.0,0,residential,,,
476687231#3,430918670,423425135,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4046.54, 3646.9), (4071.49, 3633.52), (4097.34, 3617.21), (4121.77, 3598.74), (4125.73, 3593.66)]",476687231.0,0,residential,,,95.94391259751023
48955689#0,1697838076,621155673,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4191.54, 2743.97), (4190.98, 2746.22), (4190.32, 2752.77), (4187.68, 2774.46)]",48955689.0,0,tertiary,,,30.751883000672546
48955689#1,621155673,621153280,10,highway.tertiary,22.22,1,,tram rail_urban rail rail_electric rail_fast ship,,48955689.0,0,tertiary,,,
48955996,621155618,621155613,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,48955996.0,0,residential,,,
48955997,621155673,7257331823,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4187.68, 2774.46), (4182.47, 2774.99), (4159.69, 2777.12), (4141.92, 2783.09)]",48955997.0,0,residential,,,46.86228670097444
48955998,423353695,621155688,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,48955998.0,0,residential,,,
48955999,621155688,621155719,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4044.3, 2840.32), (4010.81, 2845.32), (3983.01, 2855.69), (3958.72, 2875.35)]",48955999.0,0,residential,,,94.78164980641282
48956000,621155691,429653581,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,48956000.0,0,residential,,,
48956015,621155613,621155736,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,,48956015.0,0,residential,,,
48956586#0,431332568,3750161832,2,highway.living_street,2.78,1,,tram rail_urban rail rail_electric rail_fast ship,,48956586.0,0,living_street,,,
48956586#1,3750161832,1697857767,2,highway.living_street,2.78,1,,tram rail_urban rail rail_electric rail_fast ship,,48956586.0,0,living_street,,,
48956586#2,1697857767,1697857736,2,highway.living_street,2.78,1,,tram rail_urban rail rail_electric rail_fast ship,,48956586.0,0,living_street,,,
48956586#3,1697857736,621159238,2,highway.living_street,2.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4316.07, 2902.26), (4314.76, 2917.75), (4313.24, 2921.76), (4309.69, 2923.38)]",48956586.0,0,living_street,,,23.73587579879255
48956586#4,621159238,1697857769,2,highway.living_street,2.78,1,,tram rail_urban rail rail_electric rail_fast ship,,48956586.0,0,living_street,,,
48956586#5,1697857769,621159240,2,highway.living_street,2.78,1,,tram rail_urban rail rail_electric rail_fast ship,"[(4284.84, 2924.31), (4278.03, 2928.03), (4274.43, 2933.73), (4272.46, 2938.5)]",48956586.0,0,living_street,,,19.66225628391036
494235932#0,4860226903,4860226906,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(5329.46, 3313.16), (5322.36, 3316.25), (5315.75, 3316.67), (5311.77, 3314.68)]",494235932.0,0,residential,,,18.816366840110977
494235932#1,4860226906,4860226907,3,highway.residential,13.89,1,,tram rail_urban rail rail_electric rail_fast ship,"[(5311.77, 3314.68), (5308.89, 3312.41), (5306.04, 3308.79), (5304.27, 3303.55), (5303.54, 3296.43), (5306.78, 3290.36)]",494235932.0,0,residential,,,27.843103522036984
